LATITUDE,LONGITUDE,YEAR,OND_SUM
9.5,76.75,1948,607.1368168145418
9.5,76.75,1949,554.6287916898727
9.5,76.75,1950,687.2106431573629
9.5,76.75,1951,992.481828212738
9.5,76.75,1952,731.1372495889664
9.5,76.75,1953,869.9511944130063
9.5,76.75,1954,815.8577719405293
9.5,76.75,1955,757.4999408572912
9.5,76.75,1956,952.2415851652622
9.5,76.75,1957,1078.6601513326168
9.5,76.75,1958,902.900515884161
9.5,76.75,1959,597.3546321839094
9.5,76.75,1960,987.2657487243414
9.5,76.75,1961,525.9148575812578
9.5,76.75,1962,1187.234539359808
9.5,76.75,1963,622.6518933773041
9.5,76.75,1964,596.2282354682684
9.5,76.75,1965,710.8118120580912
9.5,76.75,1966,1149.2726559340954
9.5,76.75,1967,375.29483211040497
9.5,76.75,1968,578.6725460961461
9.5,76.75,1969,500.7223197221756
9.5,76.75,1970,571.4054847359657
9.5,76.75,1971,535.9571137055755
9.5,76.75,1972,676.1981106102467
9.5,76.75,1973,402.2167225629091
9.5,76.75,1974,377.5409070253372
9.5,76.75,1975,985.6311658024788
9.5,76.75,1976,613.7026437520981
9.5,76.75,1977,725.2940457165241
9.5,76.75,1978,901.5386913865805
9.5,76.75,1979,675.5084380954504
9.5,76.75,1980,631.4848719090223
9.5,76.75,1981,719.2396214455366
9.5,76.75,1982,429.87924015522003
9.5,76.75,1983,518.8329229652882
9.5,76.75,1984,340.16248501837254
9.5,76.75,1985,385.8486598134041
9.5,76.75,1986,399.6346024721861
9.5,76.75,1987,603.3965245187283
9.5,76.75,1988,194.05774345993996
9.5,76.75,1989,430.7268255800009
9.5,76.75,1990,708.2946248874068
9.5,76.75,1991,585.4363822937012
9.5,76.75,1992,904.9860227108002
9.5,76.75,1993,806.1132852733135
9.5,76.75,1994,742.4794250875711
9.5,76.75,1995,427.0229162722826
9.5,76.75,1996,647.608065597713
9.5,76.75,1997,917.5658183097839
9.5,76.75,1998,1224.544758066535
9.5,76.75,1999,957.1349541544914
9.5,76.75,2000,495.4241565614939
9.5,76.75,2001,626.6400383412838
9.5,76.75,2002,652.7745068445802
9.5,76.75,2003,843.3407814055681
9.5,76.75,2004,488.23846013844013
9.5,76.75,2005,631.741521447897
9.5,76.75,2006,713.318496786058
9.5,76.75,2007,689.996941305697
9.5,76.75,2008,476.3425187841058
9.5,76.75,2009,655.1732504814863
9.5,76.75,2010,975.1381302177906
9.5,76.75,2011,495.2144766151905
9.5,76.75,2012,302.64307165145874
9.5,76.75,2013,565.5767023563385
9.5,76.75,2014,680.4394396841526
9.5,76.75,2015,942.9891837313771
9.5,76.75,2016,222.55436576902866
9.5,76.75,2017,658.5055468156934
9.5,76.75,2018,549.4590775668621
9.5,76.75,2019,598.0665094181895
9.5,76.75,2020,644.6472471132874
9.5,76.75,2021,1711.9709557145834
9.5,76.75,2022,781.8141946867108
9.5,76.75,2023,1084.4976627426222
9.5,77.0,1901,1029.846212297678
9.5,77.0,1902,899.9581217765808
9.5,77.0,1903,761.3056266009808
9.5,77.0,1904,561.9491308629513
9.5,77.0,1905,470.0718078762293
9.5,77.0,1906,610.4201480448246
9.5,77.0,1907,1136.5030038654804
9.5,77.0,1908,351.93613731861115
9.5,77.0,1909,486.29454559087753
9.5,77.0,1910,522.9357554912567
9.5,77.0,1911,584.1513747423887
9.5,77.0,1912,675.226855263114
9.5,77.0,1913,565.3992313742638
9.5,77.0,1914,690.1270009279251
9.5,77.0,1915,484.1750980615616
9.5,77.0,1916,344.0328013971448
9.5,77.0,1917,484.05285996198654
9.5,77.0,1918,688.1124031692743
9.5,77.0,1919,581.5400748997927
9.5,77.0,1920,619.9027200043201
9.5,77.0,1921,674.2102193832397
9.5,77.0,1922,834.4135687351227
9.5,77.0,1923,590.4238867759705
9.5,77.0,1924,555.5419962406158
9.5,77.0,1925,817.2523475587368
9.5,77.0,1926,391.6032614707947
9.5,77.0,1927,297.02710899710655
9.5,77.0,1928,419.1651814132929
9.5,77.0,1929,456.5299391821027
9.5,77.0,1930,724.772935256362
9.5,77.0,1931,730.1270477995276
9.5,77.0,1932,574.7261827141047
9.5,77.0,1933,601.3317351341248
9.5,77.0,1934,347.01899413764477
9.5,77.0,1935,694.4105312526226
9.5,77.0,1936,759.7716631665826
9.5,77.0,1937,423.5573535114527
9.5,77.0,1938,397.32249024510384
9.5,77.0,1939,641.9379802122712
9.5,77.0,1940,748.298605158925
9.5,77.0,1941,401.0192889943719
9.5,77.0,1942,795.2685775831342
9.5,77.0,1943,558.4314839839935
9.5,77.0,1944,719.9271763265133
9.5,77.0,1945,547.533460766077
9.5,77.0,1946,612.1524176076055
9.5,77.0,1947,182.85362558066845
9.5,77.0,1948,456.15450827777386
9.5,77.0,1949,298.87581457942724
9.5,77.0,1950,405.88968712836504
9.5,77.0,1951,611.3150437325239
9.5,77.0,1952,377.5408224016428
9.5,77.0,1953,433.140258140862
9.5,77.0,1954,485.2710275053978
9.5,77.0,1955,493.5974377989769
9.5,77.0,1956,526.0849737226963
9.5,77.0,1957,543.7627341449261
9.5,77.0,1958,474.64352482557297
9.5,77.0,1959,350.2165830284357
9.5,77.0,1960,826.2331198304892
9.5,77.0,1961,303.6078383475542
9.5,77.0,1962,647.4713090956211
9.5,77.0,1963,457.4475798904896
9.5,77.0,1964,413.63776552677155
9.5,77.0,1965,579.9547401070595
9.5,77.0,1966,818.8306912779808
9.5,77.0,1967,266.8770477771759
9.5,77.0,1968,420.01017098128796
9.5,77.0,1969,289.6847860366106
9.5,77.0,1970,360.2991934418678
9.5,77.0,1971,450.4203998297453
9.5,77.0,1972,432.2458477169275
9.5,77.0,1973,401.67123052477837
9.5,77.0,1974,366.15591019392014
9.5,77.0,1975,509.61130867898464
9.5,77.0,1976,448.93153661489487
9.5,77.0,1977,600.3010400235653
9.5,77.0,1978,692.1493356227875
9.5,77.0,1979,352.7947068065405
9.5,77.0,1980,517.8401241004467
9.5,77.0,1981,562.5925774201751
9.5,77.0,1982,345.91540947556496
9.5,77.0,1983,475.60911409556866
9.5,77.0,1984,231.44104033708572
9.5,77.0,1985,347.4380643516779
9.5,77.0,1986,260.8240788280964
9.5,77.0,1987,687.9794563651085
9.5,77.0,1988,177.07850946485996
9.5,77.0,1989,299.63677456974983
9.5,77.0,1990,548.5649635195732
9.5,77.0,1991,408.1944311708212
9.5,77.0,1992,726.5871383845806
9.5,77.0,1993,703.4953545928001
9.5,77.0,1994,552.0788899958134
9.5,77.0,1995,323.89868642389774
9.5,77.0,1996,477.77545541524887
9.5,77.0,1997,843.9676823019981
9.5,77.0,1998,967.1117815822363
9.5,77.0,1999,667.4171569049358
9.5,77.0,2000,336.2399949282408
9.5,77.0,2001,406.761047065258
9.5,77.0,2002,532.3848734125495
9.5,77.0,2003,710.5980422496796
9.5,77.0,2004,463.63508695364
9.5,77.0,2005,682.2705702036619
9.5,77.0,2006,657.1367400586605
9.5,77.0,2007,629.0400957167149
9.5,77.0,2008,479.5544662922621
9.5,77.0,2009,667.0243178904057
9.5,77.0,2010,584.085507452488
9.5,77.0,2011,515.3953777775168
9.5,77.0,2012,327.09719978272915
9.5,77.0,2013,369.7935948073864
9.5,77.0,2014,540.3994677662849
9.5,77.0,2015,770.6765853762627
9.5,77.0,2016,180.3736344948411
9.5,77.0,2017,581.8736753165722
9.5,77.0,2018,509.21300072968006
9.5,77.0,2019,493.01900294423103
9.5,77.0,2020,651.7888260185719
9.5,77.0,2021,1327.044608168304
9.5,77.0,2022,679.8394999355078
9.5,77.0,2023,784.2730544582009
9.5,77.25,1901,386.0083065032959
9.5,77.25,1902,726.2044738084078
9.5,77.25,1903,381.42429026961327
9.5,77.25,1904,336.6374169886112
9.5,77.25,1905,323.359043225646
9.5,77.25,1906,429.2237494662404
9.5,77.25,1907,639.7513921260834
9.5,77.25,1908,325.880059055984
9.5,77.25,1909,462.5311828404665
9.5,77.25,1910,511.22708386182785
9.5,77.25,1911,609.6836252212524
9.5,77.25,1912,615.2717459797859
9.5,77.25,1913,398.3445837125182
9.5,77.25,1914,837.9672998189926
9.5,77.25,1915,445.3345727548003
9.5,77.25,1916,267.977288544178
9.5,77.25,1917,465.16035348176956
9.5,77.25,1918,560.3889269530773
9.5,77.25,1919,753.1004362404346
9.5,77.25,1920,441.2130194604397
9.5,77.25,1921,448.8479527235031
9.5,77.25,1922,803.0713610351086
9.5,77.25,1923,583.3274973630905
9.5,77.25,1924,483.8531362712383
9.5,77.25,1925,798.8371848464012
9.5,77.25,1926,275.3895792365074
9.5,77.25,1927,416.35365360975266
9.5,77.25,1928,452.3673248142004
9.5,77.25,1929,750.9058219343424
9.5,77.25,1930,681.9017524793744
9.5,77.25,1931,770.7377383932471
9.5,77.25,1932,480.8414321541786
9.5,77.25,1933,762.6978696286678
9.5,77.25,1934,428.44229976832867
9.5,77.25,1935,554.1180894672871
9.5,77.25,1936,658.8628915846348
9.5,77.25,1937,487.5315398722887
9.5,77.25,1938,199.73366130888462
9.5,77.25,1939,437.9532819464803
9.5,77.25,1940,676.0132025778294
9.5,77.25,1941,441.13192092627287
9.5,77.25,1942,714.0707482397556
9.5,77.25,1943,512.6664357632399
9.5,77.25,1944,768.6083536148071
9.5,77.25,1945,712.7190350294113
9.5,77.25,1946,534.2550693452358
9.5,77.25,1947,377.91487568616867
9.5,77.25,1948,498.74165530502796
9.5,77.25,1949,244.43713521957397
9.5,77.25,1950,341.14533846080303
9.5,77.25,1951,534.791738204658
9.5,77.25,1952,338.4247302263975
9.5,77.25,1953,362.5743703097105
9.5,77.25,1954,466.90834978967905
9.5,77.25,1955,364.96177576482296
9.5,77.25,1956,546.8284866213799
9.5,77.25,1957,479.29328913986683
9.5,77.25,1958,403.77651481330395
9.5,77.25,1959,295.0424433276057
9.5,77.25,1960,443.6476427614689
9.5,77.25,1961,188.5084640905261
9.5,77.25,1962,294.88882318139076
9.5,77.25,1963,557.5224563330412
9.5,77.25,1964,388.69305853545666
9.5,77.25,1965,418.42117930948734
9.5,77.25,1966,541.3966871872544
9.5,77.25,1967,332.2216104865074
9.5,77.25,1968,353.01200568675995
9.5,77.25,1969,408.6439063549042
9.5,77.25,1970,324.95958061516285
9.5,77.25,1971,442.0568413808942
9.5,77.25,1972,477.51893024146557
9.5,77.25,1973,594.7057938277721
9.5,77.25,1974,418.24599903821945
9.5,77.25,1975,96.2159278690815
9.5,77.25,1976,438.4743148088455
9.5,77.25,1977,632.214758053422
9.5,77.25,1978,481.95621532201767
9.5,77.25,1979,635.0422411113977
9.5,77.25,1980,497.99205163121223
9.5,77.25,1981,493.02586518228054
9.5,77.25,1982,364.3157920986414
9.5,77.25,1983,501.33709302544594
9.5,77.25,1984,377.5812960714102
9.5,77.25,1985,432.1995100080967
9.5,77.25,1986,223.02654007822275
9.5,77.25,1987,688.4144171178341
9.5,77.25,1988,227.49056327342987
9.5,77.25,1989,293.5596812516451
9.5,77.25,1990,528.9709330648184
9.5,77.25,1991,277.0448476970196
9.5,77.25,1992,630.1598093211651
9.5,77.25,1993,576.4734025001526
9.5,77.25,1994,589.8137033730745
9.5,77.25,1995,392.8356570005417
9.5,77.25,1996,545.1545322239399
9.5,77.25,1997,974.3804346472025
9.5,77.25,1998,654.4338891506195
9.5,77.25,1999,491.5373610854149
9.5,77.25,2000,225.01148661971092
9.5,77.25,2001,128.3384083583951
9.5,77.25,2002,137.55013059824705
9.5,77.25,2003,155.52845588326454
9.5,77.25,2004,428.5955310314894
9.5,77.25,2005,666.9022750258446
9.5,77.25,2006,608.8703278154135
9.5,77.25,2007,478.7686534076929
9.5,77.25,2008,455.09274312853813
9.5,77.25,2009,712.9209665358067
9.5,77.25,2010,485.2406281232834
9.5,77.25,2011,521.0388723313808
9.5,77.25,2012,345.38958021998405
9.5,77.25,2013,423.14763164520264
9.5,77.25,2014,420.3534773886204
9.5,77.25,2015,703.0818186849356
9.5,77.25,2016,195.32805241644382
9.5,77.25,2017,419.08616185188293
9.5,77.25,2018,346.35749374330044
9.5,77.25,2019,448.78318497538567
9.5,77.25,2020,594.170119419694
9.5,77.25,2021,616.7145638018847
9.5,77.25,2022,552.9538961648941
9.5,77.25,2023,860.038266338408
9.75,76.5,1901,476.18841430544853
9.75,76.5,1902,825.401377312839
9.75,76.5,1903,702.3506055176258
9.75,76.5,1904,506.63138341903687
9.75,76.5,1905,460.41028694808483
9.75,76.5,1906,756.8449021577835
9.75,76.5,1907,782.7036584764719
9.75,76.5,1908,556.224824026227
9.75,76.5,1909,591.8025973662734
9.75,76.5,1910,853.9934878796339
9.75,76.5,1911,829.5306278765202
9.75,76.5,1912,753.2431749254465
9.75,76.5,1913,772.0666806325316
9.75,76.5,1914,757.1565206944942
9.75,76.5,1915,558.8902182877064
9.75,76.5,1916,665.8245549425483
9.75,76.5,1917,862.9891012832522
9.75,76.5,1918,1004.6182838901877
9.75,76.5,1919,654.6249657422304
9.75,76.5,1920,1118.8780336976051
9.75,76.5,1921,840.484498411417
9.75,76.5,1922,833.9853000044823
9.75,76.5,1923,634.4740102291107
9.75,76.5,1924,684.7855445817113
9.75,76.5,1925,646.234996534884
9.75,76.5,1926,470.12475976347923
9.75,76.5,1927,327.7611661106348
9.75,76.5,1928,780.2221205681562
9.75,76.5,1929,424.00265151262283
9.75,76.5,1930,738.9872494339943
9.75,76.5,1931,343.18808963894844
9.75,76.5,1932,893.2051731199026
9.75,76.5,1933,823.8548303842545
9.75,76.5,1934,572.1199808567762
9.75,76.5,1935,685.3004304692149
9.75,76.5,1936,693.5347615778446
9.75,76.5,1937,646.8625056147575
9.75,76.5,1938,449.77639839053154
9.75,76.5,1939,757.5218969732523
9.75,76.5,1940,893.4325393140316
9.75,76.5,1941,570.5788317322731
9.75,76.5,1942,988.052576303482
9.75,76.5,1943,971.0867027044296
9.75,76.5,1944,1022.2033963650465
9.75,76.5,1945,749.0908754467964
9.75,76.5,1946,966.2668800503016
9.75,76.5,1947,411.0600014925003
9.75,76.5,1948,692.5303736627102
9.75,76.5,1949,517.4621952846646
9.75,76.5,1950,1015.7804081067443
9.75,76.5,1951,1102.5129944682121
9.75,76.5,1952,624.8132474273443
9.75,76.5,1953,488.9050587564707
9.75,76.5,1954,647.2355047464371
9.75,76.5,1955,690.3124257922173
9.75,76.5,1956,629.0857773721218
9.75,76.5,1957,665.2550317943096
9.75,76.5,1958,794.4412888213992
9.75,76.5,1959,657.6091357469559
9.75,76.5,1960,945.3155817985535
9.75,76.5,1961,498.70959137380123
9.75,76.5,1962,605.67159499228
9.75,76.5,1963,597.386951982975
9.75,76.5,1964,810.7066902965307
9.75,76.5,1965,619.7741324454546
9.75,76.5,1966,866.7697671949863
9.75,76.5,1967,260.82821848988533
9.75,76.5,1968,693.4153887927532
9.75,76.5,1969,651.8178792893887
9.75,76.5,1970,585.3789623379707
9.75,76.5,1971,554.8513131439686
9.75,76.5,1972,886.5966629981995
9.75,76.5,1973,373.7253344655037
9.75,76.5,1974,376.45349046587944
9.75,76.5,1975,942.7851735800505
9.75,76.5,1976,933.6742466986179
9.75,76.5,1977,802.7845590859652
9.75,76.5,1978,523.9055880308151
9.75,76.5,1979,488.9428486377001
9.75,76.5,1980,488.7103441506624
9.75,76.5,1981,461.64061799645424
9.75,76.5,1982,397.03010138869286
9.75,76.5,1983,378.19278459250927
9.75,76.5,1984,408.83782824873924
9.75,76.5,1985,438.9503242969513
9.75,76.5,1986,475.42532381415367
9.75,76.5,1987,586.8316167891026
9.75,76.5,1988,176.12774603813887
9.75,76.5,1989,485.0687579140067
9.75,76.5,1990,512.1708202958107
9.75,76.5,1991,371.9004277586937
9.75,76.5,1992,609.5158334374428
9.75,76.5,1993,892.042023152113
9.75,76.5,1994,624.8558374047279
9.75,76.5,1995,550.3158043920994
9.75,76.5,1996,848.5780910253525
9.75,76.5,1997,990.7826179265976
9.75,76.5,1998,827.8990839719772
9.75,76.5,1999,798.0748115479946
9.75,76.5,2000,341.1662295907736
9.75,76.5,2001,657.8903904557228
9.75,76.5,2002,682.8227960467339
9.75,76.5,2003,683.8312972187996
9.75,76.5,2004,564.2001346200705
9.75,76.5,2005,658.907424710691
9.75,76.5,2006,807.4771815612912
9.75,76.5,2007,603.04254642874
9.75,76.5,2008,412.36438177526
9.75,76.5,2009,503.7893732339144
9.75,76.5,2010,1223.5382082909346
9.75,76.5,2011,472.6928767710924
9.75,76.5,2012,279.70756017416716
9.75,76.5,2013,624.9969537854195
9.75,76.5,2014,848.8077087551355
9.75,76.5,2015,891.4073349237442
9.75,76.5,2016,248.66759377717972
9.75,76.5,2017,629.4642464220524
9.75,76.5,2018,934.7647243887186
9.75,76.5,2019,914.545519515872
9.75,76.5,2020,482.61596796661615
9.75,76.5,2021,1102.9796690791845
9.75,76.5,2022,693.8024695366621
9.75,76.5,2023,865.343897478655
9.75,76.75,1901,984.911954715848
9.75,76.75,1902,1003.1600818037987
9.75,76.75,1903,793.119557350874
9.75,76.75,1904,596.3768673837185
9.75,76.75,1905,587.3225080370903
9.75,76.75,1906,826.4747989326715
9.75,76.75,1907,1167.7808176577091
9.75,76.75,1908,513.9568445682526
9.75,76.75,1909,565.5743468999863
9.75,76.75,1910,826.9408152103424
9.75,76.75,1911,638.4602503478527
9.75,76.75,1912,728.1919167935848
9.75,76.75,1913,784.2804682999849
9.75,76.75,1914,775.4017657339573
9.75,76.75,1915,653.0189476758242
9.75,76.75,1916,502.30761678516865
9.75,76.75,1917,631.8816324770451
9.75,76.75,1918,835.1716329157352
9.75,76.75,1919,670.4751996099949
9.75,76.75,1920,727.5478340685368
9.75,76.75,1921,739.4108489751816
9.75,76.75,1922,815.6386814713478
9.75,76.75,1923,620.4424634277821
9.75,76.75,1924,613.7659846246243
9.75,76.75,1925,830.3207544088364
9.75,76.75,1926,330.1854299902916
9.75,76.75,1927,415.3576848208904
9.75,76.75,1928,714.228881418705
9.75,76.75,1929,636.3808581233025
9.75,76.75,1930,794.8782816827297
9.75,76.75,1931,866.4882434010506
9.75,76.75,1932,863.9988689422607
9.75,76.75,1933,702.1635956913233
9.75,76.75,1934,517.489841401577
9.75,76.75,1935,886.548493206501
9.75,76.75,1936,741.9106112122536
9.75,76.75,1937,673.8207696974277
9.75,76.75,1938,279.7633257955313
9.75,76.75,1939,735.0784345716238
9.75,76.75,1940,846.3254052400589
9.75,76.75,1941,518.0406227707863
9.75,76.75,1942,865.7696305513382
9.75,76.75,1943,795.6465246677399
9.75,76.75,1944,1070.7312282174826
9.75,76.75,1945,786.0003108978271
9.75,76.75,1946,1116.231971025467
9.75,76.75,1947,289.774609208107
9.75,76.75,1948,522.3349752426147
9.75,76.75,1949,367.99746373295784
9.75,76.75,1950,497.8817078471184
9.75,76.75,1951,636.784305870533
9.75,76.75,1952,532.4491233825684
9.75,76.75,1953,731.5612304210663
9.75,76.75,1954,661.5066714286804
9.75,76.75,1955,802.9548768848181
9.75,76.75,1956,797.0042836070061
9.75,76.75,1957,770.6556776314974
9.75,76.75,1958,731.148690149188
9.75,76.75,1959,616.8213805705309
9.75,76.75,1960,956.9978660494089
9.75,76.75,1961,450.76923739910126
9.75,76.75,1962,896.9193198978901
9.75,76.75,1963,626.404901728034
9.75,76.75,1964,773.5238633751869
9.75,76.75,1965,899.0795080065727
9.75,76.75,1966,908.0844452381134
9.75,76.75,1967,276.55912828445435
9.75,76.75,1968,595.7910655289888
9.75,76.75,1969,535.602958291769
9.75,76.75,1970,374.29929842054844
9.75,76.75,1971,609.1692531108856
9.75,76.75,1972,516.5403622239828
9.75,76.75,1973,396.1128582954407
9.75,76.75,1974,474.8056280016899
9.75,76.75,1975,897.1494814455509
9.75,76.75,1976,462.2601175606251
9.75,76.75,1977,523.8109491467476
9.75,76.75,1978,512.8861368596554
9.75,76.75,1979,341.31390115618706
9.75,76.75,1980,616.9869479984045
9.75,76.75,1981,645.3565700650215
9.75,76.75,1982,368.9120653420687
9.75,76.75,1983,446.9321148097515
9.75,76.75,1984,556.1788520514965
9.75,76.75,1985,387.15715634822845
9.75,76.75,1986,352.08253275603056
9.75,76.75,1987,608.2576475143433
9.75,76.75,1988,167.54024106264114
9.75,76.75,1989,402.49468223005533
9.75,76.75,1990,636.6696471944451
9.75,76.75,1991,487.57169526815414
9.75,76.75,1992,762.3182348906994
9.75,76.75,1993,816.8818030208349
9.75,76.75,1994,621.3023454546928
9.75,76.75,1995,415.03632421791553
9.75,76.75,1996,604.4297299981117
9.75,76.75,1997,883.8557296693325
9.75,76.75,1998,1023.4851899445057
9.75,76.75,1999,801.0006266534328
9.75,76.75,2000,353.51844531297684
9.75,76.75,2001,575.6969904899597
9.75,76.75,2002,635.9729831814766
9.75,76.75,2003,806.6193394511938
9.75,76.75,2004,504.9088515639305
9.75,76.75,2005,686.0439732521772
9.75,76.75,2006,702.8387595266104
9.75,76.75,2007,618.905781775713
9.75,76.75,2008,418.296133056283
9.75,76.75,2009,610.3913227617741
9.75,76.75,2010,782.7054724544287
9.75,76.75,2011,479.74122616648674
9.75,76.75,2012,280.51327806711197
9.75,76.75,2013,546.6482476294041
9.75,76.75,2014,662.9867176860571
9.75,76.75,2015,645.644232660532
9.75,76.75,2016,186.16313990950584
9.75,76.75,2017,484.4299799054861
9.75,76.75,2018,490.2134487628937
9.75,76.75,2019,488.7230256050825
9.75,76.75,2020,472.46243234723806
9.75,76.75,2021,1379.13427901268
9.75,76.75,2022,695.7163856551051
9.75,76.75,2023,818.0463456660509
9.75,77.0,1901,673.0746676027775
9.75,77.0,1902,639.2210971713066
9.75,77.0,1903,542.7458971738815
9.75,77.0,1904,345.25982044637203
9.75,77.0,1905,382.01254853606224
9.75,77.0,1906,465.1774445325136
9.75,77.0,1907,817.3585178256035
9.75,77.0,1908,342.70902305841446
9.75,77.0,1909,362.51172482967377
9.75,77.0,1910,407.85751727223396
9.75,77.0,1911,410.39623403549194
9.75,77.0,1912,569.1203012019396
9.75,77.0,1913,516.7928628623486
9.75,77.0,1914,398.9020844399929
9.75,77.0,1915,346.934498116374
9.75,77.0,1916,260.649176210165
9.75,77.0,1917,265.29135981202126
9.75,77.0,1918,500.20523315668106
9.75,77.0,1919,450.54349233210087
9.75,77.0,1920,314.0181529968977
9.75,77.0,1921,460.8522227704525
9.75,77.0,1922,789.9111183732748
9.75,77.0,1923,523.1071122735739
9.75,77.0,1924,347.23024566471577
9.75,77.0,1925,587.908224016428
9.75,77.0,1926,212.3868224620819
9.75,77.0,1927,327.9935055822134
9.75,77.0,1928,423.93888905644417
9.75,77.0,1929,377.8067470267415
9.75,77.0,1930,534.084434390068
9.75,77.0,1931,658.4313746988773
9.75,77.0,1932,499.8255270794034
9.75,77.0,1933,522.2703784555197
9.75,77.0,1934,276.2855750769377
9.75,77.0,1935,504.47484225034714
9.75,77.0,1936,631.1511807888746
9.75,77.0,1937,345.1823241263628
9.75,77.0,1938,305.4833105057478
9.75,77.0,1939,458.4477379620075
9.75,77.0,1940,598.0637365356088
9.75,77.0,1941,450.23750311136246
9.75,77.0,1942,706.7248766720295
9.75,77.0,1943,357.60526689887047
9.75,77.0,1944,582.1232582330704
9.75,77.0,1945,550.5174243152142
9.75,77.0,1946,647.5130716264248
9.75,77.0,1947,194.3165997415781
9.75,77.0,1948,445.93410517275333
9.75,77.0,1949,249.80255246162415
9.75,77.0,1950,272.51224088668823
9.75,77.0,1951,304.05684461444616
9.75,77.0,1952,245.2731141000986
9.75,77.0,1953,320.61142936348915
9.75,77.0,1954,329.7547444924712
9.75,77.0,1955,394.42233346402645
9.75,77.0,1956,420.59471007436514
9.75,77.0,1957,374.1245357170701
9.75,77.0,1958,337.26264306902885
9.75,77.0,1959,415.0151972770691
9.75,77.0,1960,559.7829354256392
9.75,77.0,1961,271.3450420945883
9.75,77.0,1962,670.8864402025938
9.75,77.0,1963,359.3741733431816
9.75,77.0,1964,449.03989703953266
9.75,77.0,1965,477.75640849769115
9.75,77.0,1966,490.5329721570015
9.75,77.0,1967,225.23858389258385
9.75,77.0,1968,270.71258818358183
9.75,77.0,1969,326.080182492733
9.75,77.0,1970,385.360063418746
9.75,77.0,1971,486.02938990294933
9.75,77.0,1972,283.95178584754467
9.75,77.0,1973,358.6421987861395
9.75,77.0,1974,346.9099955558777
9.75,77.0,1975,236.37986133992672
9.75,77.0,1976,373.7045477628708
9.75,77.0,1977,587.922378256917
9.75,77.0,1978,492.31338545680046
9.75,77.0,1979,89.53617119789124
9.75,77.0,1980,552.3860099315643
9.75,77.0,1981,763.1393038034439
9.75,77.0,1982,411.7677041143179
9.75,77.0,1983,587.7015442028642
9.75,77.0,1984,244.06744825839996
9.75,77.0,1985,253.05353285372257
9.75,77.0,1986,156.4598205164075
9.75,77.0,1987,582.0658261328936
9.75,77.0,1988,158.4358655437827
9.75,77.0,1989,344.28872096538544
9.75,77.0,1990,438.31100529432297
9.75,77.0,1991,256.4938870668411
9.75,77.0,1992,517.9527387917042
9.75,77.0,1993,628.0164204537868
9.75,77.0,1994,359.2703557610512
9.75,77.0,1995,256.91815304756165
9.75,77.0,1996,237.11803078651428
9.75,77.0,1997,590.3656387105584
9.75,77.0,1998,586.7557441592216
9.75,77.0,1999,457.82905784249306
9.75,77.0,2000,207.41866579651833
9.75,77.0,2001,254.29376243054867
9.75,77.0,2002,568.4336762726307
9.75,77.0,2003,718.4024552106857
9.75,77.0,2004,474.9186811223626
9.75,77.0,2005,776.3788101673126
9.75,77.0,2006,519.463585972786
9.75,77.0,2007,401.26636454463005
9.75,77.0,2008,461.286238104105
9.75,77.0,2009,681.0043136626482
9.75,77.0,2010,439.39669662714005
9.75,77.0,2011,490.92014569044113
9.75,77.0,2012,308.2769068479538
9.75,77.0,2013,331.4081138074398
9.75,77.0,2014,534.6284341663122
9.75,77.0,2015,564.8020409345627
9.75,77.0,2016,178.38521233201027
9.75,77.0,2017,588.2561765760183
9.75,77.0,2018,613.9503627717495
9.75,77.0,2019,467.9587521776557
9.75,77.0,2020,602.3112116158009
9.75,77.0,2021,1152.0259181708097
9.75,77.0,2022,636.4328956454992
9.75,77.0,2023,824.7310615554452
10.0,76.5,1901,638.5671473145485
10.0,76.5,1902,812.1705529242754
10.0,76.5,1903,787.2982329949737
10.0,76.5,1904,379.60972212255
10.0,76.5,1905,580.6731966733932
10.0,76.5,1906,660.2213815823197
10.0,76.5,1907,728.5750369280577
10.0,76.5,1908,469.5971378982067
10.0,76.5,1909,598.33262334764
10.0,76.5,1910,782.665821954608
10.0,76.5,1911,542.1159580349922
10.0,76.5,1912,706.3539554923773
10.0,76.5,1913,657.8981042057276
10.0,76.5,1914,709.4861748069525
10.0,76.5,1915,665.2184849828482
10.0,76.5,1916,571.4568219184875
10.0,76.5,1917,806.046668574214
10.0,76.5,1918,841.0718152821064
10.0,76.5,1919,548.7576519548893
10.0,76.5,1920,776.686229467392
10.0,76.5,1921,674.5331416502595
10.0,76.5,1922,737.8229412138462
10.0,76.5,1923,591.3161706477404
10.0,76.5,1924,582.9848888814449
10.0,76.5,1925,564.1279823929071
10.0,76.5,1926,429.4082949757576
10.0,76.5,1927,302.37317964434624
10.0,76.5,1928,754.3544419854879
10.0,76.5,1929,572.918349981308
10.0,76.5,1930,916.0785866826773
10.0,76.5,1931,381.132111415267
10.0,76.5,1932,895.1216812580824
10.0,76.5,1933,738.8143826127052
10.0,76.5,1934,658.2639980092645
10.0,76.5,1935,686.7790220081806
10.0,76.5,1936,701.5805614888668
10.0,76.5,1937,860.1474753022194
10.0,76.5,1938,456.0585106611252
10.0,76.5,1939,1118.5886703282595
10.0,76.5,1940,705.6178218871355
10.0,76.5,1941,607.4471174180508
10.0,76.5,1942,884.7780812829733
10.0,76.5,1943,1092.7553370296955
10.0,76.5,1944,1125.102292239666
10.0,76.5,1945,616.7423121333122
10.0,76.5,1946,1162.3301847577095
